VehicleID,Timestamp,Latitude,Longitude,Speed
1,2026-07-01 07:50:00,28.618817104622536,77.20224954917306,37
1,2026-07-01 07:55:00,28.618402572817146,77.2023297478856,35
1,2026-07-01 08:00:00,28.616411035030616,77.20275577375243,37
1,2026-07-01 08:05:00,28.615695731321356,77.20343537150137,36
1,2026-07-01 08:10:00,28.616906129954494,77.20328413553588,34
1,2026-07-01 08:15:00,28.618569899743942,77.20254489910442,36
1,2026-07-01 08:20:00,28.616544757157286,77.2027313534192,31
1,2026-07-01 08:25:00,28.615236842857616,77.20074075386962,35
1,2026-07-01 08:30:00,28.61446502377986,77.20240205560023,39
1,2026-07-01 08:35:00,28.614349550369937,77.20323376417721,39
1,2026-07-01 08:40:00,28.615294932060024,77.20450017103259,38
1,2026-07-01 08:45:00,28.615565993808765,77.2067449776386,37
1,2026-07-01 08:50:00,28.61423916204263,77.20858869343635,41
1,2026-07-01 08:55:00,28.615506073191817,77.20788102397074,44
1,2026-07-01 09:00:00,28.6148260688577,77.20761761812588,39
1,2026-07-01 09:05:00,28.61552516123956,77.2082175147596,37
1,2026-07-01 09:10:00,28.615272593088168,77.20696973157763,38
1,2026-07-01 09:15:00,28.6149481976406,77.20749434057826,42
1,2026-07-01 09:20:00,28.615006706542907,77.20984233750671,37
1,2026-07-01 09:25:00,28.616940249172337,77.21025621234396,39
1,2026-07-01 09:30:00,28.61728431730374,77.21118244488684,37
1,2026-07-01 09:35:00,28.61538694032125,77.21246298564853,32
1,2026-07-01 09:40:00,28.617519973695906,77.210510897849,31
1,2026-07-01 09:45:00,28.618656991114538,77.21095778799378,33
1,2026-07-01 09:50:00,28.618170558348485,77.21116538625506,35
1,2026-07-01 09:55:00,28.61972548102512,77.21018418591983,31
1,2026-07-01 10:00:00,28.61969705956752,77.20846776147388,35
1,2026-07-01 10:05:00,28.62064907066137,77.20992031172135,37
1,2026-07-01 10:10:00,28.621461932780207,77.21054994056327,40
1,2026-07-01 10:15:00,28.619245171725723,77.21193950690189,42
1,2026-07-01 10:20:00,28.61745750011379,77.2107189367976,43
1,2026-07-01 10:25:00,28.61850117575916,77.2109479153358,42
1,2026-07-01 10:30:00,28.619265653994486,77.20983675152306,43
1,2026-07-01 10:35:00,28.618857738641715,77.21009837457903,38
1,2026-07-01 10:40:00,28.618531765500734,77.21335235970513,41
1,2026-07-01 10:45:00,28.61921371847203,77.21304209294853,36
1,2026-07-01 10:50:00,28.61880242788137,77.21402611649309,34
1,2026-07-01 10:55:00,28.62071474552121,77.21509134357564,33
1,2026-07-01 11:00:00,28.62091665296301,77.21428660689057,31
1,2026-07-01 11:05:00,28.622074763836512,77.21507826958452,32
1,2026-07-01 11:10:00,28.62173217496828,77.21532758412614,31
1,2026-07-01 11:15:00,28.621033028390187,77.21531876707989,35
1,2026-07-01 11:20:00,28.622008148123605,77.2151717096984,40
1,2026-07-01 11:25:00,28.622897132417883,77.21566777393163,35
1,2026-07-01 11:30:00,28.62246382901098,77.21587159665916,31
1,2026-07-01 11:35:00,28.620882175085363,77.2159506056734,33
1,2026-07-01 11:40:00,28.619434090743866,77.21454314189903,31
1,2026-07-01 11:45:00,28.619723973555402,77.21435591694268,29
1,2026-07-01 11:50:00,28.62105047744284,77.21340152681411,26
1,2026-07-01 11:55:00,28.621361385008438,77.21487688303105,31
1,2026-07-01 12:00:00,28.620569665029784,77.2137049061766,28
1,2026-07-01 12:05:00,28.619995463580977,77.21221293185114,32
1,2026-07-01 12:10:00,28.620847408048544,77.21298127130545,35
1,2026-07-01 12:15:00,28.621687579207823,77.21411461333052,38
1,2026-07-01 12:20:00,28.62024196923535,77.21327047641701,40
1,2026-07-01 12:25:00,28.61767762725389,77.2144132023003,44
1,2026-07-01 12:30:00,28.617901719735702,77.21442579470109,43
1,2026-07-01 12:35:00,28.618745293758483,77.21335947322285,46
1,2026-07-01 12:40:00,28.62102105505605,77.2137656999079,41
1,2026-07-01 12:45:00,28.622221466604465,77.21558178769814,42
1,2026-07-01 12:50:00,28.62441126953768,77.21477348941279,44
1,2026-07-01 12:55:00,28.624873993851324,77.21373263925952,46
1,2026-07-01 13:00:00,28.62590659425534,77.21192250793452,45
1,2026-07-01 13:05:00,28.62624835023112,77.21379867877373,40
1,2026-07-01 13:10:00,28.627976097858554,77.21230607740931,37
1,2026-07-01 13:15:00,28.628718060875084,77.21378273603474,33
1,2026-07-01 13:20:00,28.627486330107573,77.21397232095491,35
1,2026-07-01 13:25:00,28.628665770228295,77.21350314530281,30
1,2026-07-01 13:30:00,28.63003814802484,77.21282535920982,33
1,2026-07-01 13:35:00,28.62992360817959,77.21406317552179,30
1,2026-07-01 13:40:00,28.630142291271863,77.21357879982982,29
1,2026-07-01 13:45:00,28.631658524594798,77.21389125831092,28
1,2026-07-01 13:50:00,28.63101424941463,77.21524722869623,27
1,2026-07-01 13:55:00,28.62994662898525,77.2151048492112,24
1,2026-07-01 14:00:00,28.629074525219846,77.21443382530005,19
1,2026-07-01 14:05:00,28.630134972033957,77.21597519629697,21
1,2026-07-01 14:10:00,28.630133336067313,77.2155491639584,21
1,2026-07-01 14:15:00,28.630248197535526,77.21710042681313,16
1,2026-07-01 14:20:00,28.63230894546041,77.21885576765557,21
1,2026-07-01 14:25:00,28.631288562213147,77.21858667321764,22
1,2026-07-01 14:30:00,28.63193393816273,77.21995530477517,18
1,2026-07-01 14:35:00,28.63213705171068,77.22000487750446,14
1,2026-07-01 14:40:00,28.63040617860691,77.22144921629645,19
1,2026-07-01 14:45:00,28.63065737357913,77.22099541963148,22
1,2026-07-01 14:50:00,28.632159730631226,77.2210695144119,23
1,2026-07-01 14:55:00,28.634065637868154,77.22129711673283,21
1,2026-07-01 15:00:00,28.63527779430138,77.22115306743456,16
1,2026-07-01 15:05:00,28.63499640919483,77.21948837423837,12
1,2026-07-01 15:10:00,28.633473248324357,77.2206942894456,17
1,2026-07-01 15:15:00,28.631653947874828,77.2216088949612,20
1,2026-07-01 15:20:00,28.63399592307734,77.22050704016121,25
1,2026-07-01 15:25:00,28.634362521323435,77.21956716037488,27
1,2026-07-01 15:30:00,28.633610074623107,77.22124090853427,24
1,2026-07-01 15:35:00,28.634077854169316,77.22125597291586,28
1,2026-07-01 15:40:00,28.634693960823334,77.22072724893036,24
1,2026-07-01 15:45:00,28.633878461750047,77.22016822343713,23
1,2026-07-01 15:50:00,28.63556138821442,77.22254986023164,27
1,2026-07-01 15:55:00,28.634342898573134,77.22138953520637,31
1,2026-07-01 16:00:00,28.634857487563824,77.22259417027895,33
1,2026-07-01 16:05:00,28.634745159514132,77.22237320067941,28
1,2026-07-01 16:10:00,28.634926666491758,77.22159796888575,26
1,2026-07-01 16:15:00,28.63437938665542,77.22036991486662,26
1,2026-07-01 16:20:00,28.63514811414757,77.21958957151257,28
1,2026-07-01 16:25:00,28.634895194843462,77.21971700591924,33
1,2026-07-01 16:30:00,28.635746596935842,77.21872907007344,34
1,2026-07-01 16:35:00,28.638825477744298,77.21984864498486,30
2,2026-07-01 00:00:00,28.61553154012555,77.1749437596079,18
2,2026-07-01 00:05:00,28.616721139906833,77.1751670957666,18
2,2026-07-01 00:10:00,28.61594791493638,77.17481630652142,13
2,2026-07-01 00:15:00,28.615598131175425,77.17270560700027,17
2,2026-07-01 00:20:00,28.615590158534108,77.17418555113916,15
2,2026-07-01 00:25:00,28.6179644879376,77.17520008383185,17
2,2026-07-01 00:30:00,28.61944392186543,77.17718622023808,21
2,2026-07-01 00:35:00,28.618568303612044,77.17580342050712,25
2,2026-07-01 00:40:00,28.617153101092526,77.17639882164283,30
2,2026-07-01 00:45:00,28.617180792024143,77.17652618712137,25
2,2026-07-01 00:50:00,28.616974553065187,77.17424823670356,30
2,2026-07-01 00:55:00,28.617148519394355,77.17515610865081,35
2,2026-07-01 01:00:00,28.617385843779115,77.17542968605395,30
2,2026-07-01 01:05:00,28.619181008335755,77.17535517840741,33
2,2026-07-01 01:10:00,28.619466988501944,77.17713829124278,37
2,2026-07-01 01:15:00,28.620400000642334,77.17637655632706,37
2,2026-07-01 01:20:00,28.621040582649282,77.17556177219906,32
2,2026-07-01 01:25:00,28.619516292116113,77.17635950851364,31
2,2026-07-01 01:30:00,28.620280544314724,77.17637030667845,36
2,2026-07-01 01:35:00,28.618550964221715,77.17761202063811,38
2,2026-07-01 01:40:00,28.617948995542818,77.17837227173274,37
2,2026-07-01 01:45:00,28.620338873815037,77.17776785725461,34
2,2026-07-01 01:50:00,28.62091594594222,77.17756481186856,30
2,2026-07-01 01:55:00,28.62128709181559,77.17696082668185,33
2,2026-07-01 02:00:00,28.620778685860696,77.17571898616514,28
2,2026-07-01 02:05:00,28.621266729940075,77.17729912026022,30
2,2026-07-01 02:10:00,28.621798646832293,77.17799547138686,27
2,2026-07-01 02:15:00,28.62219309897467,77.17757448690604,32
2,2026-07-01 02:20:00,28.62293546389093,77.17781794341674,35
2,2026-07-01 02:25:00,28.62266526057225,77.1787655603544,37
2,2026-07-01 02:30:00,28.62443763855923,77.17836718696422,34
2,2026-07-01 02:35:00,28.6251455629262,77.1805756374901,29
2,2026-07-01 02:40:00,28.625472490299963,77.18035653696128,30
2,2026-07-01 02:45:00,28.62472538241102,77.18041145625993,32
2,2026-07-01 02:50:00,28.623840566469102,77.18069839752116,32
2,2026-07-01 02:55:00,28.625055288528788,77.17981753387667,36
2,2026-07-01 03:00:00,28.625393784936282,77.17940224596278,31
2,2026-07-01 03:05:00,28.626359706944243,77.17948430083393,29
2,2026-07-01 03:10:00,28.627329784722157,77.18020507388307,24
2,2026-07-01 03:15:00,28.627401350959378,77.17972741643631,28
2,2026-07-01 03:20:00,28.629043447130485,77.17968860415358,28
2,2026-07-01 03:25:00,28.630330422094335,77.17924396659534,27
2,2026-07-01 03:30:00,28.62775749085295,77.17885842835537,23
2,2026-07-01 03:35:00,28.62778475555777,77.17872332804745,21
2,2026-07-01 03:40:00,28.62615253747834,77.17900429236838,20
2,2026-07-01 03:45:00,28.624974751936847,77.17832403078118,21
2,2026-07-01 03:50:00,28.625629117593203,77.17826844611028,25
2,2026-07-01 03:55:00,28.62580964843501,77.18091201769369,28
2,2026-07-01 04:00:00,28.626677497471672,77.17997550367619,33
2,2026-07-01 04:05:00,28.626786892266278,77.18070127030009,31
2,2026-07-01 04:10:00,28.62799186291358,77.18137369531898,35
2,2026-07-01 04:15:00,28.6273644440292,77.18087830607605,33
2,2026-07-01 04:20:00,28.62742016894149,77.18197249759453,35
2,2026-07-01 04:25:00,28.62583676222045,77.18338798039704,34
2,2026-07-01 04:30:00,28.626907758687658,77.18280517979564,33
2,2026-07-01 04:35:00,28.62599251730766,77.18305128347792,31
2,2026-07-01 04:40:00,28.626815687891625,77.18312460144512,27
2,2026-07-01 04:45:00,28.625259937915754,77.18033996580033,32
2,2026-07-01 04:50:00,28.623757172898124,77.18007923063544,37
2,2026-07-01 04:55:00,28.62351142983404,77.17980650706569,38
2,2026-07-01 05:00:00,28.624550255979152,77.17910829103738,43
2,2026-07-01 05:05:00,28.623533063808605,77.17962496034603,41
2,2026-07-01 05:10:00,28.625809715435004,77.17799565773548,41
2,2026-07-01 05:15:00,28.628383075238254,77.1780548761695,42
2,2026-07-01 05:20:00,28.629732779865567,77.17772525882769,37
2,2026-07-01 05:25:00,28.62970002659535,77.17718183405655,39
2,2026-07-01 05:30:00,28.628049290875904,77.177882776318,36
2,2026-07-01 05:35:00,28.629437873144944,77.17522342496095,31
2,2026-07-01 05:40:00,28.630683958337443,77.17315003472854,29
2,2026-07-01 05:45:00,28.630973800601613,77.17289521346017,30
2,2026-07-01 05:50:00,28.630145142565276,77.17381684817852,27
2,2026-07-01 05:55:00,28.62903456671981,77.17556911862194,28
2,2026-07-01 06:00:00,28.628777749691885,77.17659340520372,31
2,2026-07-01 06:05:00,28.628073279588424,77.17586509005378,36
2,2026-07-01 06:10:00,28.630644651948113,77.17601409542068,39
2,2026-07-01 06:15:00,28.630120131681835,77.17650346998191,34
2,2026-07-01 06:20:00,28.63183678945829,77.17694443816377,31
2,2026-07-01 06:25:00,28.632650653366415,77.1760040243892,33
2,2026-07-01 06:30:00,28.630957387191707,77.17510349150402,29
2,2026-07-01 06:35:00,28.631283520213948,77.17385237792763,25
2,2026-07-01 06:40:00,28.630042018982998,77.17303607251857,21
2,2026-07-01 06:45:00,28.62971268798468,77.17293924648118,19
2,2026-07-01 06:50:00,28.62843225863218,77.17469404066317,22
2,2026-07-01 06:55:00,28.62667878921593,77.1741491184282,20
2,2026-07-01 07:00:00,28.62684520436469,77.17317313861992,25
2,2026-07-01 07:05:00,28.626959432013354,77.17332344038138,20
2,2026-07-01 07:10:00,28.629237910741544,77.17053943615258,23
2,2026-07-01 07:15:00,28.631393150279976,77.17121169343699,24
2,2026-07-01 07:20:00,28.632010540089695,77.17001152344059,22
2,2026-07-01 07:25:00,28.633113565356474,77.17116294881505,22
2,2026-07-01 07:30:00,28.631483972370496,77.17171481247036,17
2,2026-07-01 07:35:00,28.63141499171015,77.16913659704069,18
2,2026-07-01 07:40:00,28.63051619180191,77.1682269631432,23
2,2026-07-01 07:45:00,28.632136725247076,77.16979745777846,26
2,2026-07-01 07:50:00,28.6348974871828,77.16958177225156,21
2,2026-07-01 07:55:00,28.63305661295147,77.16830219528482,25
2,2026-07-01 08:00:00,28.63120182714731,77.16731261222725,25
2,2026-07-01 08:05:00,28.630853814061016,77.16751117059015,23
2,2026-07-01 08:10:00,28.630628808157645,77.16871876276058,21
2,2026-07-01 08:15:00,28.62965293490467,77.16977240455718,18
2,2026-07-01 08:20:00,28.629525239054058,77.1703275498459,20
2,2026-07-01 08:25:00,28.629620559861007,77.17050658664245,15
2,2026-07-01 08:30:00,28.629918320111926,77.16878704563574,12
2,2026-07-01 08:35:00,28.62934268228569,77.16890905545038,17
2,2026-07-01 08:40:00,28.62765312505961,77.16989617765051,21
2,2026-07-01 08:45:00,28.62553376769157,77.16954531234354,23
2,2026-07-01 08:50:00,28.625498779201074,77.17131611297918,28
2,2026-07-01 08:55:00,28.624554088513538,77.17361902487691,25
2,2026-07-01 09:00:00,28.625053826133648,77.17415161998629,22
2,2026-07-01 09:05:00,28.625675636095867,77.1725813952664,19
2,2026-07-01 09:10:00,28.62666135881269,77.17198693071826,14
2,2026-07-01 09:15:00,28.625342010923553,77.17176068549925,16
2,2026-07-01 09:20:00,28.626033631604503,77.17304683395436,11
2,2026-07-01 09:25:00,28.62731990021791,77.17410904380527,11
2,2026-07-01 09:30:00,28.62867474539028,77.17513768643558,14
2,2026-07-01 09:35:00,28.629104363609414,77.17534537412274,15
2,2026-07-01 09:40:00,28.627853367278433,77.1779513515897,16
2,2026-07-01 09:45:00,28.62830000700995,77.17773807921374,12
2,2026-07-01 09:50:00,28.62965686378417,77.17737864193971,10
2,2026-07-01 09:55:00,28.629191413601767,77.17826515935228,14
2,2026-07-01 10:00:00,28.630539269383096,77.17956256546714,16
2,2026-07-01 10:05:00,28.630104773155665,77.17925339334367,12
2,2026-07-01 10:10:00,28.63018443101319,77.18026670937972,16
2,2026-07-01 10:15:00,28.629923403759946,77.18040169410054,18
2,2026-07-01 10:20:00,28.6313703816443,77.18059824887705,21
2,2026-07-01 10:25:00,28.63151567788404,77.18231182286787,25
2,2026-07-01 10:30:00,28.631297573985666,77.1833076803966,22
2,2026-07-01 10:35:00,28.63137985797494,77.18437316077166,19
2,2026-07-01 10:40:00,28.63135558069505,77.18381793677253,21
2,2026-07-01 10:45:00,28.630677871689425,77.18229669189793,24
2,2026-07-01 10:50:00,28.630964845647878,77.18021147425436,19
2,2026-07-01 10:55:00,28.630544658830782,77.1799296896455,21
2,2026-07-01 11:00:00,28.6295385429377,77.17887877768767,20
2,2026-07-01 11:05:00,28.629503858050313,77.17911299242022,15
2,2026-07-01 11:10:00,28.62855039887934,77.17883786843387,20
2,2026-07-01 11:15:00,28.628384675826194,77.17801228359086,22
2,2026-07-01 11:20:00,28.628628171565,77.17894038136748,18
2,2026-07-01 11:25:00,28.629795274479385,77.18056148992527,22
2,2026-07-01 11:30:00,28.62966706295329,77.18006034995798,25
2,2026-07-01 11:35:00,28.630222439770094,77.17943747946155,25
2,2026-07-01 11:40:00,28.63073771262308,77.1806316614241,26
2,2026-07-01 11:45:00,28.63215821687107,77.18006091513035,21
2,2026-07-01 11:50:00,28.632501835460605,77.17968436247934,21
2,2026-07-01 11:55:00,28.633880110246942,77.18036794822454,24
2,2026-07-01 12:00:00,28.635427615448272,77.18216382589763,20
2,2026-07-01 12:05:00,28.633181948249277,77.18128545471053,25
2,2026-07-01 12:10:00,28.633725447352067,77.18236906436444,24
2,2026-07-01 12:15:00,28.632819411557563,77.18334391464913,24
2,2026-07-01 12:20:00,28.63370351239412,77.18239323085773,28
2,2026-07-01 12:25:00,28.634254580139597,77.18243210846565,27
2,2026-07-01 12:30:00,28.63429785183434,77.18346258188609,24
2,2026-07-01 12:35:00,28.633808412391822,77.18450674276316,20
2,2026-07-01 12:40:00,28.634912126261213,77.18463930883112,15
2,2026-07-01 12:45:00,28.6351521489989,77.1849448631515,17
2,2026-07-01 12:50:00,28.634514295902168,77.18447071757038,20
2,2026-07-01 12:55:00,28.633345399636426,77.18372820321952,19
2,2026-07-01 13:00:00,28.634353920461205,77.18525989202075,19
2,2026-07-01 13:05:00,28.634548773282408,77.18510121757704,23
2,2026-07-01 13:10:00,28.63558897921063,77.18500646420347,27
2,2026-07-01 13:15:00,28.635218655842035,77.18417290521619,28
2,2026-07-01 13:20:00,28.63558732915091,77.18377956640386,29
2,2026-07-01 13:25:00,28.63623986384467,77.18188702041856,31
2,2026-07-01 13:30:00,28.636993168113747,77.18053677200662,33
2,2026-07-01 13:35:00,28.63677197078202,77.18072649289017,30
2,2026-07-01 13:40:00,28.637021354465734,77.18230394616994,26
2,2026-07-01 13:45:00,28.63823033640984,77.18086245192187,25
2,2026-07-01 13:50:00,28.63778390279529,77.18105654191477,30
2,2026-07-01 13:55:00,28.638274322366993,77.18045276167571,25
2,2026-07-01 14:00:00,28.63646436346601,77.18141777663678,29
2,2026-07-01 14:05:00,28.638484765429695,77.18067790236032,27
2,2026-07-01 14:10:00,28.64005028945893,77.18061215209924,31
2,2026-07-01 14:15:00,28.64072858887012,77.18056412256853,28
2,2026-07-01 14:20:00,28.639498719491883,77.18038638224704,29
2,2026-07-01 14:25:00,28.638956114650124,77.18126348422582,25
2,2026-07-01 14:30:00,28.63823267783602,77.18199462975508,30
2,2026-07-01 14:35:00,28.638010265057563,77.18084767112634,29
2,2026-07-01 14:40:00,28.63616349262309,77.18028100171384,33
2,2026-07-01 14:45:00,28.635922256565234,77.18063305711036,30
2,2026-07-01 14:50:00,28.635996462779033,77.18040365450763,26
2,2026-07-01 14:55:00,28.63591431160064,77.18152095033922,28
2,2026-07-01 15:00:00,28.635495391481392,77.18103917707623,27
2,2026-07-01 15:05:00,28.635336735985522,77.17985253555887,23
2,2026-07-01 15:10:00,28.63597945874539,77.181181688089,22
2,2026-07-01 15:15:00,28.635817832999926,77.17984041341798,23
2,2026-07-01 15:20:00,28.636192810938265,77.17908301390108,21
2,2026-07-01 15:25:00,28.634706040155564,77.17939943997413,21
2,2026-07-01 15:30:00,28.63311463550807,77.17996414103666,23
2,2026-07-01 15:35:00,28.633411094442067,77.17992328310307,18
2,2026-07-01 15:40:00,28.632958788122817,77.17749940377644,18
2,2026-07-01 15:45:00,28.633982309645283,77.17640577483037,13
2,2026-07-01 15:50:00,28.634922157748814,77.17725178837505,16
2,2026-07-01 15:55:00,28.634918555209723,77.17609342368586,16
2,2026-07-01 16:00:00,28.634309059627906,77.17494693247825,18
2,2026-07-01 16:05:00,28.633432740959933,77.17498459271141,13
2,2026-07-01 16:10:00,28.63296163278763,77.17605971698663,14
2,2026-07-01 16:15:00,28.633157043072625,77.17499708420921,18
2,2026-07-01 16:20:00,28.63258586408284,77.17556966699057,19
2,2026-07-01 16:25:00,28.63293775515075,77.17570244768883,16
2,2026-07-01 16:30:00,28.633148323128378,77.17658274393808,19
2,2026-07-01 16:35:00,28.6332079534983,77.17593580716039,15
3,2026-07-01 00:00:00,28.612766505882455,77.20654373755828,50
3,2026-07-01 00:05:00,28.61266568289227,77.20804230239715,53
3,2026-07-01 00:10:00,28.612443770439477,77.2068277834415,49
3,2026-07-01 00:15:00,28.611412194192607,77.20629848520394,50
3,2026-07-01 00:20:00,28.61084920052107,77.20621663447245,46
3,2026-07-01 00:25:00,28.61135519163103,77.204219223129,51
3,2026-07-01 00:30:00,28.61022736441053,77.20478350051702,48
3,2026-07-01 00:35:00,28.609815051291797,77.20337153954048,43
3,2026-07-01 00:40:00,28.609478428564476,77.20372329421708,42
3,2026-07-01 00:45:00,28.610411307648803,77.2045964527657,40
3,2026-07-01 00:50:00,28.61179574976049,77.20535390851502,38
3,2026-07-01 00:55:00,28.614900617188955,77.20570131115167,35
3,2026-07-01 01:00:00,28.61333881032756,77.2077030482542,34
3,2026-07-01 01:05:00,28.61490751933857,77.20615951044236,30
3,2026-07-01 01:10:00,28.615507303194534,77.20729305721686,27
3,2026-07-01 01:15:00,28.6163078014363,77.20747233182128,24
3,2026-07-01 01:20:00,28.617784341786024,77.20885242317543,19
3,2026-07-01 01:25:00,28.618185967291517,77.20816681289435,20
3,2026-07-01 01:30:00,28.616800382205035,77.20961112447806,16
3,2026-07-01 01:35:00,28.617124182332642,77.20931963449907,19
3,2026-07-01 01:40:00,28.617667782487235,77.20894902016698,21
3,2026-07-01 01:45:00,28.619479474543354,77.20983374658874,22
